Title,URL,Time,Abstrace,State
Northeast States Welcome U.S. Rule Cutting Pollution,https://www.nytimes.com/2005/03/11/nyregion/northeast-states-welcome-us-rule-cutting-pollution.html,2005-03-11T05:00:00+0000,Clean Air Interstate Rule will drastically reduce smog and soot over New York State and New Jersey; new rule requires 28 states to reduce sulfur dioxide and nitrogen oxide emissions (M),New Jersey
States to Fight Easing of Rules On Pollution By Power Plants,https://www.nytimes.com/2003/08/29/nyregion/states-to-fight-easing-of-rules-on-pollution-by-power-plants.html,2003-08-29T05:00:00+0000,"Environmental groups and state officials across Northeast begin preparing legal challenges to new rules issued by Bush administration that will relax pollution-control regulations for thousands of power plants and factories; New York State Atty Gen Eliot Spitzer announces plans to file federal lawsuit charging that new rules violate Clean Air Act, and Gov Pataki says he will support effort; in New Jersey, Gov James E McGreevey says his appointed attorney general, Peter C Harvey, will also take legal action (M)",New Jersey
New Jersey Intends to End Incentive Plan On Pollution,https://www.nytimes.com/2002/09/18/nyregion/new-jersey-intends-to-end-incentive-plan-on-pollution.html,2002-09-18T05:00:00+0000,New Jersey officials plan to end air quality program introduced by former Gov Christie Whitman that relies on economic incentives for polluters to reduce smog-forming emissions; program allows companies to buy and sell rights to emit regulated pollutants--an idea that Bradley M Campbell has questioned since he was appointed environmental protection commissioner in January (M),New Jersey
DuPont Trial Wraps Up With Clashing Views Over Pollution,https://www.nytimes.com/2002/05/22/nyregion/dupont-trial-wraps-up-with-clashing-views-over-pollution.html,2002-05-22T05:00:00+0000,"Jury hearing lawsuit over DuPont Co's shuttered explosives plant in Pompton Lakes, NJ, hears sharply conflicting arguments about whether pollution from plant caused residents' illnesses; will begin deliberating on whether four women who grew up in Pompton Lakes deserve financial damages for ailments they contend DuPont caused, and whether they and six other residents, including three children, are entitled to lifetime of free medical monitoring (M)",New Jersey
Exxon Settles $9 Billion Pollution Case in New Jersey for Far Less,https://www.nytimes.com/2015/02/28/nyregion/exxon-mobil-settles-with-new-jersey-over-environmental-damage.html,2015-02-27T10:26:51+0000,"The agreement emerged as a judge was believed to be close to ruling on damages for the contamination and loss of use of more than 1,500 acres of wetlands, marshes, meadows and waters.",New Jersey
New York and 3 Other States Join Against Air Pollution,https://www.nytimes.com/2004/05/21/nyregion/new-york-and-3-other-states-join-against-air-pollution.html,2004-05-21T05:00:00+0000,"New York, New Jersey, Connecticut and Pennslyvania sue Allegheny Energy Inc, claiming that company's coal-fired electric generating plants in Pennsylvania emit pollution that drifts across state lines, worsens smog, produces acid rain and causes respiratory problems for people in metropolitan region; want company to install antipollution equipment; company says it is not in violation of pollution laws (M)",New Jersey
New Jersey Set to Seek Damages to Pay for Reversing Effects of Pollution,https://www.nytimes.com/2003/09/10/nyregion/new-jersey-set-to-seek-damages-to-pay-for-reversing-effects-of-pollution.html,2003-09-10T05:00:00+0000,"New Jersey will begin enforcing law that requires polluters to pay total costs of restoring water sources and other natural resources damaged by contaminents, not just mess left behind; move could create hundreds of millions of dollars in additional costs for state's businesses; damages have been collected in past but only in cases related to catastrophic ecological events; this will be first systematic attempt to seek restoration for damages to natural resources, and other states are watching closely (M)",New Jersey
9 Northeast States File Suit Over New Rules on Pollution,https://www.nytimes.com/2003/01/01/us/9-northeast-states-file-suit-over-new-rules-on-pollution.html,2003-01-01T05:00:00+0000,Nine Northastern states file legal challenge to new air-pollution rules for power plants and other industries just hours after Bush administration publishes rules; say rules constitute most serious effort at rolling back landmark Clean Air Act since it was enacted more than 30 years ago; changes would allow thousands of aging coal-fired power plants and other industrial sites to upgrade without having to install costly anti-pollution devices (M),New Jersey
State Senate Works to Block Christie From Settling Pollution Lawsuit Against Exxon,https://www.nytimes.com/2015/03/17/nyregion/state-senate-works-to-block-christie-from-settling-pollution-lawsuit-against-exxon.html,2015-03-17T01:35:04+0000,Lawmakers passed a resolution urging a judge to reject a proposed $225 million settlement. They believe the state could reap as much as $8.9 billion in damages.,New Jersey
New Jersey Sues to Force 3 Companies to Clean Up Chromium Pollution at 106 Sites,https://www.nytimes.com/2005/05/04/nyregion/new-jersey-sues-to-force-3-companies-to-clean-up-chromium.html,2005-05-04T05:00:00+0000,"The State of New Jersey sued three major corporations Tuesday to force the cleanup of more than 100 locations that were contaminated over the last century when Hudson and Essex Counties were major producers of chromium chemicals.    The lawsuit, filed by Attorney General Peter C. Harvey in Superior Court in Hudson County, demands that the companies pay for the cleanup of 106 sites, at a cost that is estimated at hundreds of millions of dollars.   ",New Jersey
Eastern States Introduce a Plan to Cap Tailpipe Pollution,https://www.nytimes.com/2019/12/17/climate/tailpipe-emissions-cap-and-trade.html,2019-12-17T21:34:33+0000,Twelve states and the District of Columbia released a draft plan for an ambitious cap-and-trade program to curb planet-warming emissions on the region’s roads.,New Jersey
Mayor de Blasio Tells New Jersey to Reject Deal With Exxon,https://www.nytimes.com/2015/06/09/nyregion/mayor-de-blasio-tells-new-jersey-to-reject-deal-with-exxon.html,2015-06-09T00:48:22+0000,"The de Blasio administration has asked that New Jersey’s proposed $225 million pollution settlement with Exxon be rejected, saying it “appears wholly inadequate.”",New Jersey
A Cemetery or an ‘Environmental Train Wreck’? Burial Site Fuels Debate.,https://www.nytimes.com/2023/05/11/nyregion/mikvah-cemetery-rockland-county.html,2023-05-11T09:00:24+0000,Neighbors say the cemetery and a mikvah under construction across the street threaten the safety and supply of water in an area where many homes rely on wells for drinking and bathing.,New Jersey
U.S. SUED ON AIR RULES,https://www.nytimes.com/2003/01/05/nyregion/briefing-environment-us-sued-on-air-rules.html,2003-01-05T05:00:00+0000,"New Jersey and eight other states file suit in federal court contending that federal government revisions of air pollution rules for industries violate federal Clean Air Act, will allow factories and utilities to increase pollution and directly threaten health of residents (S)",New Jersey
Metro Briefing | New Jersey: Sandy Hook: More Beaches Closing,https://www.nytimes.com/2004/08/06/nyregion/metro-briefing-new-jersey-sandy-hook-more-beaches-closing.html,2004-08-06T05:00:00+0000,Clean Ocean Action expects record number of beach closings along Jersey Shore this summer because of pollution and runoff (S),New Jersey
EMISSIONS TESTING,https://www.nytimes.com/2002/03/17/nyregion/briefing-transportation-emissions-testing.html,2002-03-17T05:00:00+0000,New Jersey Commission of Investigation issues report that calls contract with Parsons Infrastructure for conducting auto emissions tests mammoth boondoggle and says there is no proof that enhanced tests have reduced pollution (S),New Jersey
TRIAL OPENS,https://www.nytimes.com/2003/02/16/nyregion/briefings-environment-trial-opens.html,2003-02-16T05:00:00+0000,"New Jersey and federal government begin trial in Columbus, Ohio, alleging that air pollution in New Jersey is made worse by Ohio Edison power plant (S)",New Jersey
OPPOSITION TO MERCURY RULES,https://www.nytimes.com/2004/07/04/nyregion/briefings-government-opposition-to-mercury-rules.html,2004-07-04T05:00:00+0000,New Jersey and 10 other states file formal complaint against Bush administration's plan to allow many coal-fired plants to avoid installing mercury pollution controls (S),New Jersey
Metro Briefing | New Jersey: Trenton: Inspections For Underground Tanks,https://www.nytimes.com/2004/08/20/nyregion/metro-briefing-new-jersey-trenton-inspections-for-underground-tanks.html,2004-08-20T05:00:00+0000,"New Jersey Department of Environmental Protection will begin regular inspections of more than 22,000 underground storage tanks at service stations throughout state as part of program to prevent pollution (S)",New Jersey
WATERSHED QUALITY,https://www.nytimes.com/2002/01/13/nyregion/briefing-environment-watershed-quality.html,2002-01-13T05:00:00+0000,Environmental Protection Agency releases survey showing that Cohansey-Maurice and Mullica-Toms watersheds in New Jersey rank among worst in US for water quality (S),New Jersey
Metro Briefing | New Jersey: Camden: Environmental Suit To Be Heard,https://www.nytimes.com/2001/09/25/nyregion/metro-briefing-new-jersey-camden-environmental-suit-to-be-heard.html,2001-09-25T05:00:00+0000,Federal appeals court in Camden hears case involving both civil rights and environmental law; residents of low-income neighborhood are trying to close down St Lawrence Cement plant on grounds that it adds to already high levels of pollution (S),New Jersey
Metro Briefing | New Jersey: Trenton: State To Impose New Water Test,https://www.nytimes.com/2002/09/11/nyregion/metro-briefing-new-jersey-trenton-state-to-impose-new-water-test.html,2002-09-11T05:00:00+0000,New Jersey will become first state in country to require that all private water wells be tested for pollution before property is sold (S),New Jersey
